Accommodation name,Property ID,Date,Day,Price per night without tax,Year,Month,Day of the Week,Weekend
Test home 1,123456,2024-03-28,3,179.0,2024,3,Thursday,False
Test home 1,123456,2024-03-29,4,219.0,2024,3,Friday,False
Test home 1,123456,2024-03-30,5,239.0,2024,3,Saturday,True
Test home 1,123456,2024-03-31,6,154.0,2024,3,Sunday,True
Test home 1,123456,2024-04-01,0,124.0,2024,4,Monday,False
Test home 1,123456,2024-04-02,1,94.0,2024,4,Tuesday,False
Test home 1,123456,2024-04-03,2,95.0,2024,4,Wednesday,False
Test home 1,123456,2024-04-04,3,124.0,2024,4,Thursday,False
Test home 1,123456,2024-04-05,4,204.0,2024,4,Friday,False
Test home 1,123456,2024-04-06,5,209.0,2024,4,Saturday,True
Test home 1,123456,2024-04-07,6,155.0,2024,4,Sunday,True
Test home 1,123456,2024-04-08,0,159.0,2024,4,Monday,False
Test home 1,123456,2024-04-09,1,139.0,2024,4,Tuesday,False
Test home 1,123456,2024-04-10,2,174.0,2024,4,Wednesday,False
Test home 1,123456,2024-04-11,3,169.0,2024,4,Thursday,False
Test home 1,123456,2024-04-12,4,299.0,2024,4,Friday,False
Test home 1,123456,2024-04-13,5,309.0,2024,4,Saturday,True
Test home 1,123456,2024-04-14,6,189.0,2024,4,Sunday,True
Test home 1,123456,2024-04-15,0,130.0,2024,4,Monday,False
Test home 1,123456,2024-04-16,1,179.0,2024,4,Tuesday,False
Test home 1,123456,2024-04-17,2,204.0,2024,4,Wednesday,False
Test home 1,123456,2024-04-18,3,125.0,2024,4,Thursday,False
Test home 1,123456,2024-04-19,4,174.0,2024,4,Friday,False
Test home 1,123456,2024-04-20,5,194.0,2024,4,Saturday,True
Test home 1,123456,2024-04-21,6,119.0,2024,4,Sunday,True
Test home 1,123456,2024-04-22,0,224.0,2024,4,Monday,False
Test home 1,123456,2024-04-23,1,324.0,2024,4,Tuesday,False
Test home 1,123456,2024-04-24,2,309.0,2024,4,Wednesday,False
Test home 1,123456,2024-04-25,3,179.0,2024,4,Thursday,False
Test home 1,123456,2024-04-26,4,409.0,2024,4,Friday,False
Test home 1,123456,2024-04-27,5,424.0,2024,4,Saturday,True
Test home 1,123456,2024-04-28,6,184.0,2024,4,Sunday,True
Test home 1,123456,2024-04-29,0,169.0,2024,4,Monday,False
Test home 1,123456,2024-04-30,1,199.0,2024,4,Tuesday,False
Test home 1,123456,2024-05-01,2,149.0,2024,5,Wednesday,False
Test home 1,123456,2024-05-02,3,164.0,2024,5,Thursday,False
Test home 1,123456,2024-05-03,4,309.0,2024,5,Friday,False
Test home 1,123456,2024-05-04,5,329.0,2024,5,Saturday,True
Test home 1,123456,2024-05-05,6,134.0,2024,5,Sunday,True
Test home 1,123456,2024-05-06,0,174.0,2024,5,Monday,False
Test home 1,123456,2024-05-07,1,179.0,2024,5,Tuesday,False
Test home 1,123456,2024-05-08,2,279.0,2024,5,Wednesday,False
Test home 1,123456,2024-05-09,3,354.0,2024,5,Thursday,False
Test home 1,123456,2024-05-10,4,399.0,2024,5,Friday,False
Test home 1,123456,2024-05-11,5,389.0,2024,5,Saturday,True
Test home 1,123456,2024-05-12,6,119.0,2024,5,Sunday,True
Test home 1,123456,2024-05-13,0,154.0,2024,5,Monday,False
Test home 1,123456,2024-05-14,1,154.0,2024,5,Tuesday,False
Test home 1,123456,2024-05-15,2,125.0,2024,5,Wednesday,False
Test home 1,123456,2024-05-16,3,125.0,2024,5,Thursday,False
Test home 1,123456,2024-05-17,4,199.0,2024,5,Friday,False
Test home 1,123456,2024-05-18,5,324.0,2024,5,Saturday,True
Test home 1,123456,2024-05-19,6,279.0,2024,5,Sunday,True
Test home 1,123456,2024-05-20,0,219.0,2024,5,Monday,False
Test home 1,123456,2024-05-21,1,229.0,2024,5,Tuesday,False
Test home 1,123456,2024-05-22,2,234.0,2024,5,Wednesday,False
Test home 1,123456,2024-05-23,3,229.0,2024,5,Thursday,False
Test home 1,123456,2024-05-24,4,165.0,2024,5,Friday,False
Test home 1,123456,2024-05-25,5,259.0,2024,5,Saturday,True
Test home 1,123456,2024-05-26,6,155.0,2024,5,Sunday,True
Test home 1,123456,2024-05-27,0,155.0,2024,5,Monday,False
Test home 1,123456,2024-05-28,1,155.0,2024,5,Tuesday,False
Test home 1,123456,2024-05-29,2,155.0,2024,5,Wednesday,False
Test home 1,123456,2024-05-30,3,239.0,2024,5,Thursday,False
Test home 1,123456,2024-05-31,4,404.0,2024,5,Friday,False
Test home 1,123456,2024-06-01,5,424.0,2024,6,Saturday,True
Test home 1,123456,2024-06-02,6,209.0,2024,6,Sunday,True
Test home 1,123456,2024-06-03,0,199.0,2024,6,Monday,False
Test home 1,123456,2024-06-04,1,199.0,2024,6,Tuesday,False
Test home 1,123456,2024-06-05,2,199.0,2024,6,Wednesday,False
Test home 1,123456,2024-06-06,3,199.0,2024,6,Thursday,False
Test home 1,123456,2024-06-07,4,189.0,2024,6,Friday,False
Test home 1,123456,2024-06-08,5,175.0,2024,6,Saturday,True
Test home 1,123456,2024-06-09,6,135.0,2024,6,Sunday,True
Test home 1,123456,2024-06-10,0,209.0,2024,6,Monday,False
Test home 1,123456,2024-06-11,1,209.0,2024,6,Tuesday,False
Test home 1,123456,2024-06-12,2,209.0,2024,6,Wednesday,False
Test home 1,123456,2024-06-13,3,209.0,2024,6,Thursday,False
Test home 1,123456,2024-06-14,4,389.0,2024,6,Friday,False
Test home 1,123456,2024-06-15,5,384.0,2024,6,Saturday,True
Test home 1,123456,2024-06-16,6,189.0,2024,6,Sunday,True
Test home 1,123456,2024-06-17,0,139.0,2024,6,Monday,False
Test home 1,123456,2024-06-18,1,145.0,2024,6,Tuesday,False
Test home 1,123456,2024-06-19,2,145.0,2024,6,Wednesday,False
Test home 1,123456,2024-06-20,3,175.0,2024,6,Thursday,False
Test home 1,123456,2024-06-22,5,529.0,2024,6,Saturday,True
Test home 1,123456,2024-06-23,6,299.0,2024,6,Sunday,True
Test home 1,123456,2024-06-24,0,164.0,2024,6,Monday,False
Test home 1,123456,2024-06-25,1,159.0,2024,6,Tuesday,False
Test home 1,123456,2024-06-26,2,169.0,2024,6,Wednesday,False
Test home 1,123456,2024-06-27,3,169.0,2024,6,Thursday,False
Test home 1,123456,2024-06-28,4,174.0,2024,6,Friday,False
Test home 1,123456,2024-06-29,5,174.0,2024,6,Saturday,True
Test home 1,123456,2024-06-30,6,145.0,2024,6,Sunday,True
Test home 1,123456,2024-07-01,0,115.0,2024,7,Monday,False
Test home 1,123456,2024-07-02,1,115.0,2024,7,Tuesday,False
Test home 1,123456,2024-07-03,2,155.0,2024,7,Wednesday,False
Test home 1,123456,2024-07-04,3,179.0,2024,7,Thursday,False
Test home 1,123456,2024-07-05,4,234.0,2024,7,Friday,False
Test home 1,123456,2024-07-06,5,244.0,2024,7,Saturday,True
Test home 1,123456,2024-07-07,6,209.0,2024,7,Sunday,True
Test home 1,123456,2024-07-08,0,145.0,2024,7,Monday,False
Test home 1,123456,2024-07-09,1,139.0,2024,7,Tuesday,False
Test home 1,123456,2024-07-10,2,159.0,2024,7,Wednesday,False
Test home 1,123456,2024-07-11,3,164.0,2024,7,Thursday,False
Test home 1,123456,2024-07-12,4,229.0,2024,7,Friday,False
Test home 1,123456,2024-07-13,5,229.0,2024,7,Saturday,True
Test home 1,123456,2024-07-14,6,154.0,2024,7,Sunday,True
Test home 1,123456,2024-07-15,0,189.0,2024,7,Monday,False
Test home 1,123456,2024-07-16,1,189.0,2024,7,Tuesday,False
Test home 1,123456,2024-07-17,2,204.0,2024,7,Wednesday,False
Test home 1,123456,2024-07-18,3,204.0,2024,7,Thursday,False
Test home 1,123456,2024-07-19,4,179.0,2024,7,Friday,False
Test home 1,123456,2024-07-20,5,259.0,2024,7,Saturday,True
Test home 1,123456,2024-07-21,6,189.0,2024,7,Sunday,True
Test home 1,123456,2024-07-22,0,194.0,2024,7,Monday,False
Test home 1,123456,2024-07-23,1,179.0,2024,7,Tuesday,False
Test home 1,123456,2024-07-24,2,164.0,2024,7,Wednesday,False
Test home 1,123456,2024-07-25,3,159.0,2024,7,Thursday,False
Test home 1,123456,2024-07-26,4,159.0,2024,7,Friday,False
Test home 1,123456,2024-07-27,5,239.0,2024,7,Saturday,True
Test home 1,123456,2024-07-28,6,219.0,2024,7,Sunday,True
Test home 1,123456,2024-07-29,0,155.0,2024,7,Monday,False
Test home 1,123456,2024-07-30,1,135.0,2024,7,Tuesday,False
Test home 1,123456,2024-07-31,2,145.0,2024,7,Wednesday,False
Test home 1,123456,2024-08-01,3,154.0,2024,8,Thursday,False
Test home 1,123456,2024-08-02,4,289.0,2024,8,Friday,False
Test home 1,123456,2024-08-03,5,299.0,2024,8,Saturday,True
Test home 1,123456,2024-08-04,6,309.0,2024,8,Sunday,True
Test home 1,123456,2024-08-05,0,284.0,2024,8,Monday,False
Test home 1,123456,2024-08-06,1,289.0,2024,8,Tuesday,False
Test home 1,123456,2024-08-07,2,160.0,2024,8,Wednesday,False
Test home 1,123456,2024-08-08,3,204.0,2024,8,Thursday,False
Test home 1,123456,2024-08-09,4,264.0,2024,8,Friday,False
Test home 1,123456,2024-08-10,5,269.0,2024,8,Saturday,True
Test home 1,123456,2024-08-11,6,234.0,2024,8,Sunday,True
Test home 1,123456,2024-08-12,0,259.0,2024,8,Monday,False
Test home 1,123456,2024-08-13,1,239.0,2024,8,Tuesday,False
Test home 1,123456,2024-08-14,2,234.0,2024,8,Wednesday,False
Test home 1,123456,2024-08-15,3,254.0,2024,8,Thursday,False
Test home 1,123456,2024-08-16,4,264.0,2024,8,Friday,False
Test home 1,123456,2024-08-17,5,264.0,2024,8,Saturday,True
Test home 1,123456,2024-08-18,6,224.0,2024,8,Sunday,True
Test home 1,123456,2024-08-19,0,224.0,2024,8,Monday,False
Test home 1,123456,2024-08-20,1,219.0,2024,8,Tuesday,False
Test home 1,123456,2024-08-21,2,214.0,2024,8,Wednesday,False
Test home 1,123456,2024-08-22,3,229.0,2024,8,Thursday,False
Test home 1,123456,2024-08-23,4,254.0,2024,8,Friday,False
Test home 1,123456,2024-08-24,5,264.0,2024,8,Saturday,True
Test home 1,123456,2024-08-25,6,224.0,2024,8,Sunday,True
Test home 1,123456,2024-08-26,0,234.0,2024,8,Monday,False
Test home 1,123456,2024-08-27,1,239.0,2024,8,Tuesday,False
Test home 1,123456,2024-08-28,2,239.0,2024,8,Wednesday,False
Test home 1,123456,2024-08-29,3,239.0,2024,8,Thursday,False
Test home 1,123456,2024-08-30,4,264.0,2024,8,Friday,False
Test home 1,123456,2024-08-31,5,264.0,2024,8,Saturday,True
Test home 1,123456,2024-09-01,6,204.0,2024,9,Sunday,True
Test home 1,123456,2024-09-02,0,199.0,2024,9,Monday,False
Test home 1,123456,2024-09-03,1,199.0,2024,9,Tuesday,False
Test home 1,123456,2024-09-04,2,234.0,2024,9,Wednesday,False
Test home 1,123456,2024-09-05,3,364.0,2024,9,Thursday,False
Test home 1,123456,2024-09-06,4,414.0,2024,9,Friday,False
Test home 1,123456,2024-09-07,5,424.0,2024,9,Saturday,True
Test home 1,123456,2024-09-08,6,244.0,2024,9,Sunday,True
Test home 1,123456,2024-09-09,0,229.0,2024,9,Monday,False
Test home 1,123456,2024-09-10,1,219.0,2024,9,Tuesday,False
Test home 1,123456,2024-09-11,2,234.0,2024,9,Wednesday,False
Test home 1,123456,2024-09-12,3,289.0,2024,9,Thursday,False
Test home 1,123456,2024-09-13,4,439.0,2024,9,Friday,False
Test home 1,123456,2024-09-14,5,434.0,2024,9,Saturday,True
Test home 1,123456,2024-09-15,6,414.0,2024,9,Sunday,True
Test home 1,123456,2024-09-16,0,349.0,2024,9,Monday,False
Test home 1,123456,2024-09-17,1,314.0,2024,9,Tuesday,False
Test home 1,123456,2024-09-18,2,244.0,2024,9,Wednesday,False
Test home 1,123456,2024-09-19,3,259.0,2024,9,Thursday,False
Test home 1,123456,2024-09-20,4,319.0,2024,9,Friday,False
Test home 1,123456,2024-09-21,5,314.0,2024,9,Saturday,True
Test home 1,123456,2024-09-22,6,224.0,2024,9,Sunday,True
Test home 1,123456,2024-09-23,0,214.0,2024,9,Monday,False
Test home 1,123456,2024-09-24,1,219.0,2024,9,Tuesday,False
Test home 1,123456,2024-09-25,2,219.0,2024,9,Wednesday,False
Test home 1,123456,2024-09-26,3,249.0,2024,9,Thursday,False
Test home 1,123456,2024-09-27,4,294.0,2024,9,Friday,False
Test home 1,123456,2024-09-28,5,294.0,2024,9,Saturday,True
Test home 1,123456,2024-09-29,6,204.0,2024,9,Sunday,True
Test home 1,123456,2024-09-30,0,189.0,2024,9,Monday,False
Test home 1,123456,2024-10-01,1,204.0,2024,10,Tuesday,False
Test home 1,123456,2024-10-02,2,209.0,2024,10,Wednesday,False
Test home 1,123456,2024-10-03,3,234.0,2024,10,Thursday,False
Test home 1,123456,2024-10-04,4,289.0,2024,10,Friday,False
Test home 1,123456,2024-10-05,5,289.0,2024,10,Saturday,True
Test home 1,123456,2024-10-06,6,219.0,2024,10,Sunday,True
Test home 1,123456,2024-10-07,0,199.0,2024,10,Monday,False
Test home 1,123456,2024-10-08,1,199.0,2024,10,Tuesday,False
Test home 1,123456,2024-10-09,2,289.0,2024,10,Wednesday,False
Test home 1,123456,2024-10-10,3,289.0,2024,10,Thursday,False
Test home 1,123456,2024-10-11,4,289.0,2024,10,Friday,False
Test home 1,123456,2024-10-12,5,449.0,2024,10,Saturday,True
Test home 1,123456,2024-10-13,6,434.0,2024,10,Sunday,True
Test home 1,123456,2024-10-14,0,434.0,2024,10,Monday,False
Test home 1,123456,2024-10-15,1,434.0,2024,10,Tuesday,False
Test home 1,123456,2024-10-16,2,434.0,2024,10,Wednesday,False
Test home 1,123456,2024-10-17,3,434.0,2024,10,Thursday,False
Test home 1,123456,2024-10-18,4,434.0,2024,10,Friday,False
Test home 1,123456,2024-10-19,5,434.0,2024,10,Saturday,True
Test home 1,123456,2024-10-20,6,394.0,2024,10,Sunday,True
Test home 1,123456,2024-10-21,0,429.0,2024,10,Monday,False
Test home 1,123456,2024-10-22,1,389.0,2024,10,Tuesday,False
Test home 1,123456,2024-10-23,2,394.0,2024,10,Wednesday,False
Test home 1,123456,2024-10-24,3,389.0,2024,10,Thursday,False
Test home 1,123456,2024-10-25,4,419.0,2024,10,Friday,False
Test home 1,123456,2024-10-26,5,429.0,2024,10,Saturday,True
Test home 1,123456,2024-10-27,6,354.0,2024,10,Sunday,True
Test home 1,123456,2024-10-28,0,269.0,2024,10,Monday,False
Test home 1,123456,2024-10-29,1,274.0,2024,10,Tuesday,False
Test home 1,123456,2024-10-30,2,269.0,2024,10,Wednesday,False
Test home 1,123456,2024-10-31,3,269.0,2024,10,Thursday,False
Test home 1,123456,2024-11-01,4,279.0,2024,11,Friday,False
Test home 1,123456,2024-11-02,5,284.0,2024,11,Saturday,True
Test home 1,123456,2024-11-03,6,234.0,2024,11,Sunday,True
Test home 1,123456,2024-11-04,0,219.0,2024,11,Monday,False
Test home 1,123456,2024-11-05,1,209.0,2024,11,Tuesday,False
Test home 1,123456,2024-11-06,2,209.0,2024,11,Wednesday,False
Test home 1,123456,2024-11-07,3,219.0,2024,11,Thursday,False
Test home 1,123456,2024-11-08,4,254.0,2024,11,Friday,False
Test home 1,123456,2024-11-09,5,244.0,2024,11,Saturday,True
Test home 1,123456,2024-11-10,6,199.0,2024,11,Sunday,True
Test home 1,123456,2024-11-11,0,194.0,2024,11,Monday,False
Test home 1,123456,2024-11-12,1,194.0,2024,11,Tuesday,False
Test home 1,123456,2024-11-13,2,194.0,2024,11,Wednesday,False
Test home 1,123456,2024-11-14,3,199.0,2024,11,Thursday,False
Test home 1,123456,2024-11-15,4,244.0,2024,11,Friday,False
Test home 1,123456,2024-11-16,5,239.0,2024,11,Saturday,True
Test home 1,123456,2024-11-17,6,194.0,2024,11,Sunday,True
Test home 1,123456,2024-11-18,0,194.0,2024,11,Monday,False
Test home 1,123456,2024-11-19,1,199.0,2024,11,Tuesday,False
Test home 1,123456,2024-11-20,2,194.0,2024,11,Wednesday,False
Test home 1,123456,2024-11-21,3,209.0,2024,11,Thursday,False
Test home 1,123456,2024-11-22,4,244.0,2024,11,Friday,False
Test home 1,123456,2024-11-23,5,244.0,2024,11,Saturday,True
Test home 1,123456,2024-11-24,6,194.0,2024,11,Sunday,True
Test home 1,123456,2024-11-25,0,189.0,2024,11,Monday,False
Test home 1,123456,2024-11-26,1,194.0,2024,11,Tuesday,False
Test home 1,123456,2024-11-27,2,194.0,2024,11,Wednesday,False
Test home 1,123456,2024-11-28,3,219.0,2024,11,Thursday,False
Test home 1,123456,2024-11-29,4,244.0,2024,11,Friday,False
Test home 1,123456,2024-11-30,5,239.0,2024,11,Saturday,True
Test home 1,123456,2024-12-01,6,109.0,2024,12,Sunday,True
Test home 1,123456,2024-12-02,0,104.0,2024,12,Monday,False
Test home 1,123456,2024-12-03,1,104.0,2024,12,Tuesday,False
Test home 1,123456,2024-12-04,2,129.0,2024,12,Wednesday,False
Test home 1,123456,2024-12-05,3,159.0,2024,12,Thursday,False
Test home 1,123456,2024-12-06,4,159.0,2024,12,Friday,False
Test home 1,123456,2024-12-07,5,149.0,2024,12,Saturday,True
Test home 1,123456,2024-12-08,6,119.0,2024,12,Sunday,True
Test home 1,123456,2024-12-09,0,94.0,2024,12,Monday,False
Test home 1,123456,2024-12-10,1,94.0,2024,12,Tuesday,False
Test home 1,123456,2024-12-11,2,99.0,2024,12,Wednesday,False
Test home 1,123456,2024-12-12,3,114.0,2024,12,Thursday,False
Test home 1,123456,2024-12-13,4,124.0,2024,12,Friday,False
Test home 1,123456,2024-12-14,5,119.0,2024,12,Saturday,True
Test home 1,123456,2024-12-15,6,109.0,2024,12,Sunday,True
Test home 1,123456,2024-12-16,0,109.0,2024,12,Monday,False
Test home 1,123456,2024-12-17,1,109.0,2024,12,Tuesday,False
Test home 1,123456,2024-12-18,2,109.0,2024,12,Wednesday,False
Test home 1,123456,2024-12-19,3,124.0,2024,12,Thursday,False
Test home 1,123456,2024-12-20,4,154.0,2024,12,Friday,False
Test home 1,123456,2024-12-21,5,164.0,2024,12,Saturday,True
Test home 1,123456,2024-12-22,6,164.0,2024,12,Sunday,True
Test home 1,123456,2024-12-23,0,179.0,2024,12,Monday,False
Test home 1,123456,2024-12-24,1,344.0,2024,12,Tuesday,False
Test home 1,123456,2024-12-25,2,334.0,2024,12,Wednesday,False
Test home 1,123456,2024-12-26,3,324.0,2024,12,Thursday,False
Test home 1,123456,2024-12-27,4,259.0,2024,12,Friday,False
Test home 1,123456,2024-12-28,5,264.0,2024,12,Saturday,True
Test home 1,123456,2024-12-29,6,264.0,2024,12,Sunday,True
Test home 1,123456,2024-12-30,0,269.0,2024,12,Monday,False
Test home 1,123456,2024-12-31,1,534.0,2024,12,Tuesday,False
Test home 1,123456,2025-01-01,2,529.0,2025,1,Wednesday,False
Test home 1,123456,2025-01-02,3,264.0,2025,1,Thursday,False
Test home 1,123456,2025-01-03,4,154.0,2025,1,Friday,False
Test home 1,123456,2025-01-04,5,154.0,2025,1,Saturday,True
Test home 1,123456,2025-01-05,6,134.0,2025,1,Sunday,True
Test home 1,123456,2025-01-06,0,114.0,2025,1,Monday,False
Test home 1,123456,2025-01-07,1,104.0,2025,1,Tuesday,False
Test home 1,123456,2025-01-08,2,104.0,2025,1,Wednesday,False
Test home 1,123456,2025-01-09,3,109.0,2025,1,Thursday,False
Test home 1,123456,2025-01-10,4,124.0,2025,1,Friday,False
Test home 1,123456,2025-01-11,5,114.0,2025,1,Saturday,True
Test home 1,123456,2025-01-12,6,104.0,2025,1,Sunday,True
Test home 1,123456,2025-01-13,0,99.0,2025,1,Monday,False
Test home 1,123456,2025-01-14,1,99.0,2025,1,Tuesday,False
Test home 1,123456,2025-01-15,2,104.0,2025,1,Wednesday,False
Test home 1,123456,2025-01-16,3,109.0,2025,1,Thursday,False
Test home 1,123456,2025-01-17,4,124.0,2025,1,Friday,False
Test home 1,123456,2025-01-18,5,134.0,2025,1,Saturday,True
Test home 1,123456,2025-01-19,6,144.0,2025,1,Sunday,True
Test home 1,123456,2025-01-20,0,144.0,2025,1,Monday,False
Test home 1,123456,2025-01-21,1,149.0,2025,1,Tuesday,False
Test home 1,123456,2025-01-22,2,144.0,2025,1,Wednesday,False
Test home 1,123456,2025-01-23,3,129.0,2025,1,Thursday,False
Test home 1,123456,2025-01-24,4,139.0,2025,1,Friday,False
Test home 1,123456,2025-01-25,5,129.0,2025,1,Saturday,True
Test home 1,123456,2025-01-26,6,119.0,2025,1,Sunday,True
Test home 1,123456,2025-01-27,0,119.0,2025,1,Monday,False
Test home 1,123456,2025-01-28,1,124.0,2025,1,Tuesday,False
Test home 1,123456,2025-01-29,2,129.0,2025,1,Wednesday,False
Test home 1,123456,2025-01-30,3,129.0,2025,1,Thursday,False
Test home 1,123456,2025-01-31,4,149.0,2025,1,Friday,False
Test home 1,123456,2025-02-01,5,169.0,2025,2,Saturday,True
Test home 1,123456,2025-02-02,6,464.0,2025,2,Sunday,True
Test home 1,123456,2025-02-03,0,499.0,2025,2,Monday,False
Test home 1,123456,2025-02-04,1,479.0,2025,2,Tuesday,False
Test home 1,123456,2025-02-05,2,469.0,2025,2,Wednesday,False
Test home 1,123456,2025-02-06,3,459.0,2025,2,Thursday,False
Test home 1,123456,2025-02-07,4,414.0,2025,2,Friday,False
Test home 1,123456,2025-02-08,5,384.0,2025,2,Saturday,True
Test home 1,123456,2025-02-09,6,119.0,2025,2,Sunday,True
Test home 1,123456,2025-02-10,0,109.0,2025,2,Monday,False
Test home 1,123456,2025-02-11,1,114.0,2025,2,Tuesday,False
Test home 1,123456,2025-02-12,2,124.0,2025,2,Wednesday,False
Test home 1,123456,2025-02-13,3,144.0,2025,2,Thursday,False
Test home 1,123456,2025-02-14,4,189.0,2025,2,Friday,False
Test home 1,123456,2025-02-15,5,204.0,2025,2,Saturday,True
Test home 1,123456,2025-02-16,6,144.0,2025,2,Sunday,True
Test home 1,123456,2025-02-17,0,310.0,2025,2,Monday,False
Test home 1,123456,2025-02-18,1,310.0,2025,2,Tuesday,False
Test home 1,123456,2025-02-19,2,310.0,2025,2,Wednesday,False
Test home 1,123456,2025-02-20,3,310.0,2025,2,Thursday,False
Test home 1,123456,2025-02-21,4,388.0,2025,2,Friday,False
Test home 1,123456,2025-02-22,5,388.0,2025,2,Saturday,True
Test home 1,123456,2025-02-23,6,310.0,2025,2,Sunday,True
Test home 1,123456,2025-02-24,0,310.0,2025,2,Monday,False
Test home 1,123456,2025-02-25,1,310.0,2025,2,Tuesday,False
Test home 1,123456,2025-02-26,2,310.0,2025,2,Wednesday,False
Test home 1,123456,2025-02-27,3,310.0,2025,2,Thursday,False
Test home 1,123456,2025-02-28,4,388.0,2025,2,Friday,False
Test home 1,123456,2025-03-01,5,399.0,2025,3,Saturday,True
Test home 1,123456,2025-03-08,5,388.0,2025,3,Saturday,True
Test home 1,123456,2025-03-09,6,310.0,2025,3,Sunday,True
Test home 1,123456,2025-03-10,0,310.0,2025,3,Monday,False
Test home 1,123456,2025-03-11,1,310.0,2025,3,Tuesday,False
Test home 1,123456,2025-03-12,2,310.0,2025,3,Wednesday,False
Test home 1,123456,2025-03-13,3,310.0,2025,3,Thursday,False
Test home 1,123456,2025-03-14,4,388.0,2025,3,Friday,False
Test home 1,123456,2025-03-15,5,388.0,2025,3,Saturday,True
Test home 1,123456,2025-03-16,6,310.0,2025,3,Sunday,True
Test home 1,123456,2025-03-17,0,310.0,2025,3,Monday,False
Test home 1,123456,2025-03-18,1,310.0,2025,3,Tuesday,False
Test home 1,123456,2025-03-19,2,310.0,2025,3,Wednesday,False
Test home 1,123456,2025-03-20,3,310.0,2025,3,Thursday,False
Test home 1,123456,2025-03-21,4,388.0,2025,3,Friday,False
Test home 1,123456,2025-03-22,5,388.0,2025,3,Saturday,True
Test home 1,123456,2025-03-23,6,310.0,2025,3,Sunday,True
Test home 1,123456,2025-03-24,0,310.0,2025,3,Monday,False
Test home 1,123456,2025-03-25,1,310.0,2025,3,Tuesday,False
Test home 1,123456,2025-03-26,2,310.0,2025,3,Wednesday,False
Test home 1,123456,2025-03-27,3,310.0,2025,3,Thursday,False
Test home 1,123456,2025-03-28,4,388.0,2025,3,Friday,False
Test home 1,123456,2025-03-29,5,388.0,2025,3,Saturday,True
Test home 1,123456,2025-03-30,6,310.0,2025,3,Sunday,True
Test home 1,123456,2025-03-31,0,310.0,2025,3,Monday,False
Test home 1,123456,2025-04-01,1,310.0,2025,4,Tuesday,False
Test home 1,123456,2025-04-02,2,310.0,2025,4,Wednesday,False
Test home 1,123456,2025-04-03,3,310.0,2025,4,Thursday,False
Test home 1,123456,2025-04-04,4,388.0,2025,4,Friday,False
Test home 1,123456,2025-04-05,5,388.0,2025,4,Saturday,True
Test home 1,123456,2025-04-06,6,310.0,2025,4,Sunday,True
Test home 1,123456,2025-04-07,0,310.0,2025,4,Monday,False
Test home 1,123456,2025-04-08,1,310.0,2025,4,Tuesday,False
Test home 1,123456,2025-04-09,2,310.0,2025,4,Wednesday,False
Test home 1,123456,2025-04-10,3,310.0,2025,4,Thursday,False
Test home 1,123456,2025-04-11,4,388.0,2025,4,Friday,False
Test home 1,123456,2025-04-12,5,388.0,2025,4,Saturday,True
Test home 1,123456,2025-04-13,6,310.0,2025,4,Sunday,True
Test home 1,123456,2025-04-14,0,310.0,2025,4,Monday,False
Test home 1,123456,2025-04-15,1,310.0,2025,4,Tuesday,False
Test home 1,123456,2025-04-16,2,310.0,2025,4,Wednesday,False
Test home 1,123456,2025-04-17,3,310.0,2025,4,Thursday,False
Test home 1,123456,2025-04-18,4,388.0,2025,4,Friday,False
Test home 1,123456,2025-04-19,5,388.0,2025,4,Saturday,True
Test home 1,123456,2025-04-20,6,310.0,2025,4,Sunday,True
Test home 1,123456,2025-04-21,0,310.0,2025,4,Monday,False
Test home 1,123456,2025-04-22,1,310.0,2025,4,Tuesday,False
Test home 1,123456,2025-04-23,2,310.0,2025,4,Wednesday,False
Test home 1,123456,2025-04-24,3,310.0,2025,4,Thursday,False
Test home 1,123456,2025-04-25,4,388.0,2025,4,Friday,False
Test home 1,123456,2025-04-26,5,388.0,2025,4,Saturday,True
Test home 1,123456,2025-04-27,6,310.0,2025,4,Sunday,True
Test home 1,123456,2025-04-28,0,310.0,2025,4,Monday,False
Test home 1,123456,2025-04-29,1,310.0,2025,4,Tuesday,False
Test home 1,123456,2025-04-30,2,310.0,2025,4,Wednesday,False
Test home 1,123456,2025-05-01,3,310.0,2025,5,Thursday,False
Test home 1,123456,2025-05-02,4,388.0,2025,5,Friday,False
Test home 1,123456,2025-05-03,5,388.0,2025,5,Saturday,True
Test home 1,123456,2025-05-04,6,310.0,2025,5,Sunday,True
Test home 1,123456,2025-05-05,0,310.0,2025,5,Monday,False
Test home 1,123456,2025-05-06,1,310.0,2025,5,Tuesday,False
Test home 1,123456,2025-05-07,2,310.0,2025,5,Wednesday,False
Test home 1,123456,2025-05-08,3,310.0,2025,5,Thursday,False
Test home 1,123456,2025-05-09,4,388.0,2025,5,Friday,False
Test home 1,123456,2025-05-10,5,388.0,2025,5,Saturday,True
Test home 1,123456,2025-05-11,6,310.0,2025,5,Sunday,True
Test home 1,123456,2025-05-12,0,310.0,2025,5,Monday,False
Test home 1,123456,2025-05-13,1,310.0,2025,5,Tuesday,False
Test home 1,123456,2025-05-14,2,310.0,2025,5,Wednesday,False
Test home 1,123456,2025-05-15,3,310.0,2025,5,Thursday,False
Test home 1,123456,2025-05-16,4,388.0,2025,5,Friday,False
Test home 1,123456,2025-05-17,5,388.0,2025,5,Saturday,True
Test home 1,123456,2025-05-18,6,310.0,2025,5,Sunday,True
